Player,Year,PPG,APG,RPG,SPG,BPG,FG%,eFG%,2P%,3P%,FT%
Dick Bunt,1953,3.5384615384615383,0.6538461538461539,1.0769230769230769,,,0.276,0.276,0.276,,0.708
Gene Conley,1953,2.2564102564102564,0.48717948717948717,4.384615384615385,,,0.324,0.324,0.324,,0.581
Pete Darcey,1953,0.9166666666666666,0.16666666666666666,0.8333333333333334,,,0.167,0.167,0.167,,0.556
Blaine Denning,1953,5.0,0.0,4.0,,,0.4,0.4,0.4,,1.0
Danny Finn,1953,11.903225806451612,4.709677419354839,5.645161290322581,,,0.33,0.33,0.33,,0.544
Dick Groat,1953,11.884615384615385,2.6538461538461537,3.3076923076923075,,,0.368,0.368,0.368,,0.79
Don Hanrahan,1953,1.8333333333333333,0.6111111111111112,1.6666666666666667,,,0.344,0.344,0.344,,0.733
Don Henriksen,1953,8.441176470588236,1.8970588235294117,7.4411764705882355,,,0.419,0.419,0.419,,0.626
Jim Holstein,1953,4.03030303030303,1.121212121212121,2.621212121212121,,,0.358,0.358,0.358,,0.667
Bob Lochmueller,1953,3.7419354838709675,0.7580645161290323,2.6129032258064515,,,0.322,0.322,0.322,,0.607
Mo Mahoney,1953,2.0,0.16666666666666666,1.1666666666666667,,,0.4,0.4,0.4,,0.8
Al Masino,1953,5.5,2.2222222222222223,2.4583333333333335,,,0.335,0.335,0.335,,0.627
Jack McCloskey,1953,6.0,1.0,3.0,,,0.333,0.333,0.333,,
Bucky McConnell,1953,4.857142857142857,2.9285714285714284,2.4285714285714284,,,0.38,0.38,0.38,,0.483
George McLeod,1953,1.2,0.4,2.1,,,0.125,0.125,0.125,,0.533
Jack McMahon,1953,7.242857142857143,2.657142857142857,2.6142857142857143,,,0.33,0.33,0.33,,0.657
Monk Meineke,1953,10.661764705882353,2.176470588235294,6.852941176470588,,,0.381,0.381,0.381,,0.783
Eddie Miller,1953,10.471428571428572,1.6428571428571428,9.557142857142857,,,0.35,0.35,0.35,,0.652
Bill Mlkvy,1953,5.838709677419355,2.0,3.2580645161290325,,,0.305,0.305,0.305,,0.646
Jim Mooney,1953,7.5,1.9444444444444444,3.888888888888889,,,0.365,0.365,0.365,,0.675
Bob Naber,1953,0.25,0.25,1.25,,,0.0,0.0,0.0,,0.5
John O'Boyle,1953,4.2,1.0,2.0,,,0.308,0.308,0.308,,0.714
Mike O'Neill,1953,3.0,0.75,2.25,,,0.235,0.235,0.235,,1.0
Claude Overton,1953,3.8666666666666667,1.0,1.6666666666666667,,,0.253,0.253,0.253,,0.667
Ralph Polson,1953,3.8979591836734695,0.4897959183673469,4.3061224489795915,,,0.363,0.363,0.363,,0.635
Bob Priddy,1953,2.25,0.4375,2.25,,,0.368,0.368,0.368,,0.571
Moe Radovich,1953,3.5,2.0,0.25,,,0.385,0.385,0.385,,1.0
Sherwin Raiken,1953,1.5,1.0,1.3333333333333333,,,0.143,0.143,0.143,,0.375
Gene Rhodes,1953,5.184615384615385,1.4,1.5076923076923077,,,0.319,0.319,0.319,,0.704
Dick Surhoff,1953,1.7307692307692308,0.34615384615384615,0.9615384615384616,,,0.213,0.213,0.213,,0.633
Mark Workman,1953,5.076923076923077,0.5692307692307692,2.9692307692307693,,,0.319,0.319,0.319,,0.619
Zeke Zawoluk,1953,4.560975609756097,0.7560975609756098,3.5609756097560976,,,0.367,0.367,0.367,,0.664
Don Ackerman,1954,1.5357142857142858,0.8214285714285714,0.5357142857142857,,,0.222,0.222,0.222,,0.536
Don Asmonga,1954,0.7142857142857143,0.7142857142857143,0.14285714285714285,,,0.133,0.133,0.133,,1.0
Ernie Barrett,1954,2.2711864406779663,0.9322033898305084,1.694915254237288,,,0.314,0.314,0.314,,0.56
Ernie Beck,1954,7.466666666666667,2.2666666666666666,3.3333333333333335,,,0.275,0.275,0.275,,0.791
Irv Bemoras,1954,7.3768115942028984,1.144927536231884,3.101449275362319,,,0.366,0.366,0.366,,0.668
Bill Bolger,1954,2.8,0.55,1.8,,,0.407,0.407,0.407,,0.615
Walt Davis,1954,5.867647058823529,0.8529411764705882,6.397058823529412,,,0.367,0.367,0.367,,0.644
Gene Dyker,1954,1.4545454545454546,0.45454545454545453,1.4545454545454546,,,0.231,0.231,0.231,,0.5
Ed Earle,1954,2.0,0.0,1.0,,,0.5,0.5,0.5,,0.5
Ray Felix,1954,17.625,1.1388888888888888,13.305555555555555,,,0.417,0.417,0.417,,0.638
Jim Fritsche,1954,4.132352941176471,1.0735294117647058,3.1911764705882355,,,0.306,0.306,0.306,,0.721
Jack George,1954,9.507042253521126,4.394366197183099,5.436619718309859,,,0.352,0.352,0.352,,0.59
Bato Govedarica,1954,3.260869565217391,1.0434782608695652,0.782608695652174,,,0.316,0.316,0.316,,0.676
Norm Grekin,1954,0.0,0.0,0.0,,,,,,,
Rollen Hans,1954,7.208955223880597,2.701492537313433,2.388059701492537,,,0.371,0.371,0.371,,0.561
Bob Houbregs*,1954,8.685714285714285,1.7571428571428571,5.357142857142857,,,0.372,0.372,0.372,,0.714
Billy Kenville,1954,6.027777777777778,1.6944444444444444,3.4305555555555554,,,0.384,0.384,0.384,,0.747
Dick Knostman,1954,2.6,1.2,3.4,,,0.3,0.3,0.3,,0.636
Clyde Lovellette*,1954,8.166666666666666,0.7083333333333334,5.819444444444445,,,0.423,0.423,0.423,,0.695
Jim Luisi,1954,2.870967741935484,1.1290322580645162,0.8064516129032258,,,0.326,0.326,0.326,,0.659
Jack Molinas,1954,11.5625,1.59375,7.125,,,0.39,0.39,0.39,,0.759
Jim Neal,1954,4.656716417910448,0.3582089552238806,3.8358208955223883,,,0.317,0.317,0.317,,0.591
Paul Nolen,1954,0.0,0.0,1.0,,,0.0,0.0,0.0,,
Bob Peterson,1954,1.875,0.375,1.5,,,0.3,0.3,0.3,,0.818
James Phelan,1954,0.75,0.5,1.25,,,0.0,0.0,0.0,,0.5
Connie Rea,1954,1.15,0.8,1.55,,,0.209,0.209,0.209,,0.313
Frank Reddout,1954,1.8571428571428572,0.0,1.2857142857142858,,,0.833,0.833,0.833,,0.75
Al Roges,1954,8.507462686567164,2.388059701492537,3.1791044776119404,,,0.358,0.358,0.358,,0.726
Ed Smith,1954,2.9166666666666665,0.8333333333333334,2.6666666666666665,,,0.286,0.286,0.286,,0.538
Joe Smyth,1954,3.275,1.225,2.45,,,0.348,0.348,0.348,,0.538
Don Sunderlage,1954,11.176470588235293,2.75,3.3088235294117645,,,0.34,0.34,0.34,,0.748
Norm Swanson,1954,1.5873015873015872,0.5238095238095238,1.746031746031746,,,0.226,0.226,0.226,,0.594
Hal Uplinger,1954,3.739130434782609,1.1304347826086956,1.3478260869565217,,,0.351,0.351,0.351,,0.909
Isaac Walthour,1954,0.5,0.5,0.25,,,0.167,0.167,0.167,,
George Yardley*,1954,8.952380952380953,1.5714285714285714,6.4603174603174605,,,0.425,0.425,0.425,,0.712
Don Anielak,1955,3.0,0.0,2.0,,,0.0,0.0,0.0,,0.75
Tom Brennan,1955,0.9090909090909091,0.18181818181818182,0.45454545454545453,,,0.455,0.455,0.455,,
Bob Carney,1955,3.6315789473684212,0.8421052631578947,2.3684210526315788,,,0.375,0.375,0.375,,0.525
Fred Christ,1955,3.3333333333333335,1.1666666666666667,1.3333333333333333,,,0.278,0.278,0.278,,0.909
Bert Cook,1955,3.189189189189189,0.8918918918918919,1.945945945945946,,,0.316,0.316,0.316,,0.68
Larry Costello,1955,6.2105263157894735,4.105263157894737,2.5789473684210527,,,0.331,0.331,0.331,,0.813
George Dempsey,1955,7.333333333333333,3.625,4.916666666666667,,,0.353,0.353,0.353,,0.695
Fred Diute,1955,1.5714285714285714,0.5714285714285714,1.8571428571428572,,,0.095,0.095,0.095,,0.583
Dick Farley,1955,5.913043478260869,1.608695652173913,2.420289855072464,,,0.385,0.385,0.385,,0.677
Chuck Grigsby,1955,2.2857142857142856,1.0,1.5714285714285714,,,0.368,0.368,0.368,,0.25
Herm Hedderick,1955,0.8,0.4,0.8,,,0.222,0.222,0.222,,0.0
Ed Kalafat,1955,4.819444444444445,1.0416666666666667,4.402777777777778,,,0.315,0.315,0.315,,0.661
Mike Kearns,1955,0.16666666666666666,0.8333333333333334,0.5,,,0.0,0.0,0.0,,0.25
Red Kerr,1955,10.472222222222221,1.1111111111111112,6.583333333333333,,,0.419,0.419,0.419,,0.682
Dan King,1955,1.5833333333333333,0.25,2.0833333333333335,,,0.318,0.318,0.318,,0.5
Bob Knight,1955,3.5,4.0,0.5,,,0.429,0.429,0.429,,1.0
Ronnie MacGilvray,1955,1.3333333333333333,1.8333333333333333,1.5,,,0.167,0.167,0.167,,0.571
Tom Marshall,1955,8.01388888888889,1.5416666666666667,3.5555555555555554,,,0.442,0.442,0.442,,0.675
Phil Martin,1955,1.7142857142857142,0.8571428571428571,1.4285714285714286,,,0.263,0.263,0.263,,1.0
Ken McBride,1955,9.75,1.1666666666666667,2.5833333333333335,,,0.327,0.327,0.327,,0.724
Carl McNulty,1955,2.0,0.0,0.0,,,0.167,0.167,0.167,,
Jackie Moore,1955,4.782608695652174,0.8695652173913043,4.565217391304348,,,0.383,0.383,0.383,,0.468
Red Morrison,1955,4.394366197183099,1.1549295774647887,6.352112676056338,,,0.423,0.423,0.423,,0.626
Boris Nachamkin,1955,3.3333333333333335,0.5,3.1666666666666665,,,0.3,0.3,0.3,,0.615
Togo Palazzi,1955,4.660377358490566,0.5660377358490566,2.7547169811320753,,,0.399,0.399,0.399,,0.75
Bob Pettit*,1955,20.36111111111111,3.1805555555555554,13.805555555555555,,,0.407,0.407,0.407,,0.751
Frank Ramsey*,1955,11.171875,2.890625,6.28125,,,0.399,0.399,0.399,,0.755
Dick Rosenthal,1955,7.82089552238806,2.283582089552239,4.477611940298507,,,0.377,0.377,0.377,,0.718
Frank Selvy,1955,18.985915492957748,3.4507042253521125,5.549295774647887,,,0.378,0.378,0.378,,0.728
Gene Shue,1955,4.17741935483871,1.435483870967742,2.4838709677419355,,,0.346,0.346,0.346,,0.756
Art Spoelstra,1955,6.085714285714285,0.8285714285714286,4.071428571428571,,,0.398,0.398,0.398,,0.692
Jim Tucker,1955,5.25,0.6,4.85,,,0.336,0.336,0.336,,0.711
Jack Turner,1955,4.338461538461538,1.1846153846153846,2.3692307692307693,,,0.36,0.36,0.36,,0.789
Bobby Watson,1955,2.7777777777777777,1.253968253968254,1.380952380952381,,,0.323,0.323,0.323,,0.689
Skippy Whitaker,1955,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,0.167,0.167,0.167,,
Jesse Arnelle,1956,4.741935483870968,0.5806451612903226,5.483870967741935,,,0.317,0.317,0.317,,0.623
Dick Atha,1956,3.72,1.28,1.68,,,0.409,0.409,0.409,,0.778
Don Bielke,1956,2.0,0.14285714285714285,1.2857142857142858,,,0.556,0.556,0.556,,0.571
Ed Conlin,1956,8.227272727272727,2.196969696969697,4.9393939393939394,,,0.368,0.368,0.368,,0.68
Red Davis,1956,0.6666666666666666,0.3333333333333333,1.3333333333333333,,,0.0,0.0,0.0,,1.0
Corky Devlin,1956,7.913043478260869,2.0,2.4782608695652173,,,0.37,0.37,0.37,,0.76
Walter Dukes,1956,7.75,0.65,7.383333333333334,,,0.403,0.403,0.403,,0.708
Ron Feiereisel,1956,3.0,0.6,0.6,,,0.286,0.286,0.286,,0.875
Al Ferrari,1956,8.029411764705882,2.3970588235294117,2.735294117647059,,,0.358,0.358,0.358,,0.695
Ed Fleming,1956,12.52112676056338,2.7746478873239435,6.887323943661972,,,0.371,0.371,0.371,,0.745
Dick Garmaker,1956,5.705882352941177,1.5294117647058822,1.9411764705882353,,,0.37,0.37,0.37,,0.806
Tom Gola*,1956,10.764705882352942,5.9411764705882355,9.058823529411764,,,0.412,0.412,0.412,,0.733
Chris Harris,1956,2.4634146341463414,1.0731707317073171,1.0731707317073171,,,0.248,0.248,0.248,,0.6
Dick Hemric,1956,7.028169014084507,0.8450704225352113,5.619718309859155,,,0.403,0.403,0.403,,0.648
Larry Hennessy,1956,3.69811320754717,0.8679245283018868,0.9245283018867925,,,0.344,0.344,0.344,,0.813
Johnny Horan,1956,1.7894736842105263,0.10526315789473684,0.5263157894736842,,,0.286,0.286,0.286,,0.909
Jim Loscutoff,1956,8.32394366197183,0.9154929577464789,8.76056338028169,,,0.36,0.36,0.36,,0.671
Chuck Mencel,1956,4.608695652173913,1.9130434782608696,1.5942028985507246,,,0.32,0.32,0.32,,0.813
Chuck Noble,1956,9.527777777777779,3.9166666666666665,3.625,,,0.352,0.352,0.352,,0.749
Med Park,1956,3.75,1.0,2.35,,,0.349,0.349,0.349,,0.629
Richie Regan,1956,7.847222222222222,3.0833333333333335,2.4166666666666665,,,0.352,0.352,0.352,,0.639
Dick Ricketts,1956,8.941176470588236,3.0294117647058822,7.205882352941177,,,0.313,0.313,0.313,,0.708
Bob Santini,1956,2.75,0.25,0.75,,,0.5,0.5,0.5,,0.5
Bob Schafer,1956,4.148148148148148,0.9814814814814815,1.3148148148148149,,,0.3,0.3,0.3,,0.765
Kenny Sears,1956,12.8,1.6285714285714286,8.8,,,0.438,0.438,0.438,,0.796
Jack Stephens,1956,10.319444444444445,2.875,5.236111111111111,,,0.386,0.386,0.386,,0.692
Maurice Stokes*,1956,16.791044776119403,4.895522388059701,16.328358208955223,,,0.354,0.354,0.354,,0.714
Jack Twyman*,1956,14.416666666666666,2.375,6.472222222222222,,,0.422,0.422,0.422,,0.685
Bob Williams,1956,3.3,0.35,2.7,,,0.457,0.457,0.457,,0.533
Forest Able,1957,0.0,1.0,1.0,,,0.0,0.0,0.0,,
Bob Armstrong,1957,1.4736842105263157,0.15789473684210525,2.0526315789473686,,,0.297,0.297,0.297,,0.5
John Barber,1957,1.4,0.0,1.2,,,0.25,0.25,0.25,,0.5
Gary Bergen,1957,1.3333333333333333,0.16666666666666666,1.3333333333333333,,,0.273,0.273,0.273,,1.0
Al Bianchi,1957,8.279411764705882,1.5588235294117647,3.338235294117647,,,0.351,0.351,0.351,,0.69
Bob Burrow,1957,6.029850746268656,0.6119402985074627,4.373134328358209,,,0.374,0.374,0.374,,0.616
Si Green,1957,11.461538461538462,3.6153846153846154,5.153846153846154,,,0.35,0.35,0.35,,0.71
Richie Guerin*,1957,9.652777777777779,2.5277777777777777,4.638888888888889,,,0.368,0.368,0.368,,0.62
Cliff Hagan*,1957,5.492537313432836,1.2835820895522387,3.6865671641791047,,,0.361,0.361,0.361,,0.69
Tom Heinsohn*,1957,16.15277777777778,1.625,9.791666666666666,,,0.397,0.397,0.397,,0.79
Joe Holup,1957,7.380281690140845,1.1830985915492958,3.9295774647887325,,,0.329,0.329,0.329,,0.806
Bob Hopkins,1957,5.709677419354839,0.3548387096774194,3.7580645161290325,,,0.379,0.379,0.379,,0.746
Phil Jordon,1957,4.888888888888889,0.2222222222222222,3.7777777777777777,,,0.367,0.367,0.367,,0.667
Hal Lear,1957,1.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.333,0.333,0.333,,
Slick Leonard*,1957,11.0,2.3472222222222223,3.0555555555555554,,,0.349,0.349,0.349,,0.772
Johnny McCarthy,1957,6.611111111111111,1.4861111111111112,2.7916666666666665,,,0.376,0.376,0.376,,0.674
Willie Naulls,1957,10.112676056338028,1.1830985915492958,8.690140845070422,,,0.357,0.357,0.357,,0.677
Jim Paxson,1957,6.28169014084507,1.2112676056338028,3.7464788732394365,,,0.285,0.285,0.285,,0.72
Dave Piontek,1957,8.95774647887324,1.5211267605633803,4.943661971830986,,,0.403,0.403,0.403,,0.667
Jim Ray,1957,1.75,0.75,1.25,,,0.182,0.182,0.182,,0.6
Bill Russell*,1957,14.708333333333334,1.8333333333333333,19.645833333333332,,,0.427,0.427,0.427,,0.492
Ron Shavlik,1957,1.4285714285714286,0.0,3.142857142857143,,,0.182,0.182,0.182,,0.4
Ron Sobie,1957,6.816901408450704,1.8169014084507042,4.591549295774648,,,0.376,0.376,0.376,,0.764
Norm Stewart,1957,2.0,0.4,1.0,,,0.267,0.267,0.267,,0.333
Bill Thieben,1957,4.086206896551724,0.29310344827586204,3.5689655172413794,,,0.352,0.352,0.352,,0.655
Lou Tsioropoulos,1957,4.365384615384615,0.6346153846153846,3.980769230769231,,,0.309,0.309,0.309,,0.775
Doug Bolstorff,1958,1.3333333333333333,0.0,0.0,,,0.4,0.4,0.4,,
George Brown,1958,1.0,0.0,1.0,,,0.0,0.0,0.0,,0.5
Dick Duckett,1958,3.8823529411764706,1.3823529411764706,1.6470588235294117,,,0.342,0.342,0.342,,0.889
Pat Dunn,1958,2.5,1.0,1.1071428571428572,,,0.311,0.311,0.311,,0.824
Bill Ebben,1958,1.875,0.5,1.0,,,0.214,0.214,0.214,,0.75
Bo Erias,1958,8.222222222222221,1.4444444444444444,4.611111111111111,,,0.347,0.347,0.347,,0.638
Larry Friend,1958,3.977272727272727,1.0681818181818181,2.409090909090909,,,0.327,0.327,0.327,,0.659
Hot Rod,1958,6.953846153846154,1.8615384615384616,2.8615384615384616,,,0.318,0.318,0.318,,0.642
McCoy Ingram,1958,2.7916666666666665,0.8333333333333334,4.833333333333333,,,0.262,0.262,0.262,,0.464
Sam Jones*,1958,4.642857142857143,0.6607142857142857,2.857142857142857,,,0.429,0.429,0.429,,0.714
Jim Krebs,1958,7.838235294117647,0.39705882352941174,7.382352941176471,,,0.378,0.378,0.378,,0.767
Brendan McCann,1958,1.9166666666666667,1.5,1.25,,,0.22,0.22,0.22,,0.676
Worthy Patterson,1958,1.75,0.5,0.5,,,0.375,0.375,0.375,,0.5
Jerry Paulson,1958,3.3333333333333335,0.6666666666666666,1.6666666666666667,,,0.348,0.348,0.348,,0.667
Ray Radziszewski,1958,0.0,1.0,2.0,,,0.0,0.0,0.0,,
Lennie Rosenbluth,1958,4.433962264150943,0.4339622641509434,1.7169811320754718,,,0.343,0.343,0.343,,0.631
Woody Sauldsberry,1958,12.845070422535212,0.8169014084507042,10.267605633802816,,,0.36,0.36,0.36,,0.615
Guy Sparrow,1958,11.125,0.9583333333333334,6.402777777777778,,,0.379,0.379,0.379,,0.642
Charlie Tyra,1958,7.352941176470588,0.5,7.0588235294117645,,,0.357,0.357,0.357,,0.67
Jim Walsh,1958,2.0,0.8,1.5,,,0.185,0.185,0.185,,0.588
Win Wilfong,1958,7.816901408450704,2.295774647887324,4.084507042253521,,,0.361,0.361,0.361,,0.685
Elgin Baylor*,1959,24.885714285714286,4.1,15.0,,,0.408,0.408,0.408,,0.777
Jerry Bird,1959,2.272727272727273,0.36363636363636365,1.0909090909090908,,,0.375,0.375,0.375,,1.0
Bucky Bockhorn,1959,10.225352112676056,2.9014084507042255,6.47887323943662,,,0.381,0.381,0.381,,0.704
Pete Brennan,1959,2.5,0.375,1.9375,,,0.302,0.302,0.302,,0.56
Barney Cable,1959,3.5161290322580645,0.3870967741935484,2.838709677419355,,,0.341,0.341,0.341,,0.793
Archie Dees,1959,8.220588235294118,0.8235294117647058,4.985294117647059,,,0.356,0.356,0.356,,0.779
Connie Dierking,1959,4.578125,0.53125,3.640625,,,0.362,0.362,0.362,,0.593
Boo Ellis,1959,5.944444444444445,0.8194444444444444,5.277777777777778,,,0.43,0.43,0.43,,0.708
Wayne Embry*,1959,11.363636363636363,1.4545454545454546,9.045454545454545,,,0.387,0.387,0.387,,0.656
Mike Farmer,1959,6.041666666666667,0.9166666666666666,4.375,,,0.353,0.353,0.353,,0.838
Dave Gambee,1959,1.0,0.0,1.0,,,1.0,1.0,1.0,,
Hal Greer*,1959,11.073529411764707,1.4852941176470589,2.8823529411764706,,,0.454,0.454,0.454,,0.778
Steve Hamilton,1959,4.358208955223881,0.5373134328358209,3.283582089552239,,,0.371,0.371,0.371,,0.679
Vern Hatton,1959,5.859375,1.09375,2.78125,,,0.356,0.356,0.356,,0.733
Andy Johnson,1959,6.91044776119403,1.3432835820895523,3.1641791044776117,,,0.373,0.373,0.373,,0.602
K.C. Jones*,1959,3.489795918367347,1.4285714285714286,2.5918367346938775,,,0.339,0.339,0.339,,0.603
Tommy Kearns,1959,2.0,0.0,0.0,,,1.0,1.0,1.0,,
Shellie McMillon,1959,6.4375,0.5416666666666666,5.9375,,,0.439,0.439,0.439,,0.529
Jim Palmer,1959,10.298507462686567,0.9701492537313433,7.044776119402985,,,0.404,0.404,0.404,,0.724
Jack Parr,1959,3.9696969696969697,0.7727272727272727,4.212121212121212,,,0.355,0.355,0.355,,0.603
Hub Reed,1959,5.0,0.49230769230769234,4.876923076923077,,,0.429,0.429,0.429,,0.746
Guy Rodgers*,1959,10.733333333333333,5.8,6.2444444444444445,,,0.394,0.394,0.394,,0.545
Phil Rollins,1959,5.204545454545454,2.3181818181818183,2.6818181818181817,,,0.359,0.359,0.359,,0.7
Larry Staverman,1959,4.333333333333333,0.9473684210526315,3.824561403508772,,,0.47,0.47,0.47,,0.763
Bennie Swain,1959,4.568965517241379,0.5,4.517241379310345,,,0.406,0.406,0.406,,0.609
Gary Alcorn,1960,3.9655172413793105,0.3793103448275862,4.810344827586207,,,0.292,0.292,0.292,,0.571
Bob Anderegg,1960,4.03030303030303,0.8787878787878788,2.090909090909091,,,0.385,0.385,0.385,,0.548
Dick Barnett,1960,12.385964912280702,2.807017543859649,2.719298245614035,,,0.412,0.412,0.412,,0.711
Whitey Bell,1960,5.419354838709677,1.7741935483870968,2.806451612903226,,,0.378,0.378,0.378,,0.651
Wilt Chamberlain*,1960,37.59722222222222,2.3333333333333335,26.958333333333332,,,0.461,0.461,0.461,,0.582
Bob Ferry,1960,5.870967741935484,0.6451612903225806,3.7580645161290325,,,0.426,0.426,0.426,,0.639
Johnny Green,1960,6.971014492753623,0.7536231884057971,7.811594202898551,,,0.447,0.447,0.447,,0.406
Gene Guarilia,1960,3.0208333333333335,0.375,1.7708333333333333,,,0.377,0.377,0.377,,0.707
Tom Hawkins,1960,7.913043478260869,0.782608695652174,6.202898550724638,,,0.38,0.38,0.38,,0.646
Bailey Howell*,1960,17.76,0.84,10.533333333333333,,,0.456,0.456,0.456,,0.739
Maury King,1960,10.0,2.0,4.0,,,0.625,0.625,0.625,,0.0
Rudy LaRusso,1960,13.732394366197184,1.1690140845070423,9.56338028169014,,,0.389,0.389,0.389,,0.742
Nick Mantis,1960,2.1,0.9,0.6,,,0.256,0.256,0.256,,0.5
Cal Ramsey,1960,8.818181818181818,0.8181818181818182,6.0,,,0.406,0.406,0.406,,0.576
John Richter,1960,4.318181818181818,0.4090909090909091,4.7272727272727275,,,0.34,0.34,0.34,,0.504
Joe Ruklick,1960,5.0256410256410255,0.6153846153846154,3.5128205128205128,,,0.397,0.397,0.397,,0.722
Bobby Smith,1960,3.7,1.4,3.3,,,0.241,0.241,0.241,,0.688
Wayne Stevens,1960,1.625,0.5,2.0,,,0.158,0.158,0.158,,0.7
Tony Windis,1960,4.0,3.5555555555555554,5.222222222222222,,,0.267,0.267,0.267,,0.667
Al Attles,1961,7.025974025974026,2.25974025974026,2.779220779220779,,,0.409,0.409,0.409,,0.599
Bob Boozer,1961,8.430379746835444,1.379746835443038,6.177215189873418,,,0.415,0.415,0.415,,0.672
Dave Budd,1961,6.540983606557377,0.7377049180327869,4.868852459016393,,,0.432,0.432,0.432,,0.649
Ralph Davis,1961,5.424657534246576,2.4246575342465753,1.178082191780822,,,0.401,0.401,0.401,,0.654
Swede Halbrook,1961,4.886075949367089,0.3924050632911392,6.962025316455696,,,0.335,0.335,0.335,,0.543
Darrall Imhoff,1961,4.725806451612903,0.8225806451612904,4.774193548387097,,,0.394,0.394,0.394,,0.51
Ron Johnson,1961,2.642857142857143,0.14285714285714285,2.0714285714285716,,,0.302,0.302,0.302,,0.647
Howie Jolliff,1961,2.239130434782609,0.34782608695652173,3.0652173913043477,,,0.326,0.326,0.326,,0.478
Willie Jones,1961,5.6,1.8,2.6857142857142855,,,0.361,0.361,0.361,,0.635
Pickles Kennedy,1961,1.7142857142857142,1.2857142857142858,1.1428571428571428,,,0.19,0.19,0.19,,0.667
Fred LaCour,1961,5.618181818181818,1.5272727272727273,3.2363636363636363,,,0.417,0.417,0.417,,0.75
George Lee,1961,12.108108108108109,1.2027027027027026,6.621621621621622,,,0.399,0.399,0.399,,0.701
Bob McNeill,1961,5.826666666666667,3.1733333333333333,1.64,,,0.389,0.389,0.389,,0.833
Jackie Moreland,1961,7.3125,0.8125,4.921875,,,0.4,0.4,0.4,,0.652
Don Ohl,1961,13.341772151898734,3.3544303797468356,3.240506329113924,,,0.394,0.394,0.394,,0.719
Joe Roberts,1961,4.735294117647059,0.6323529411764706,3.573529411764706,,,0.37,0.37,0.37,,0.596
Oscar Robertson*,1961,30.492957746478872,9.71830985915493,10.084507042253522,,,0.473,0.473,0.473,,0.822
Tom Sanders*,1961,5.338235294117647,0.6470588235294118,5.661764705882353,,,0.42,0.42,0.42,,0.67
Jerry West*,1961,17.582278481012658,4.215189873417722,7.734177215189874,,,0.419,0.419,0.419,,0.666
Lenny Wilkens*,1961,11.733333333333333,2.8266666666666667,4.466666666666667,,,0.425,0.425,0.425,,0.713
Stacey Arceneaux,1962,7.142857142857143,0.5714285714285714,4.571428571428571,,,0.393,0.393,0.393,,0.462
Walt Bellamy*,1962,31.582278481012658,2.6582278481012658,18.9873417721519,,,0.519,0.519,0.519,,0.644
George Blaney,1962,3.25,1.25,1.0,,,0.38,0.38,0.38,,0.529
George Bon,1962,1.3333333333333333,0.0,0.6666666666666666,,,0.25,0.25,0.25,,
Joe Buckhalter,1962,5.920634920634921,0.6825396825396826,4.158730158730159,,,0.458,0.458,0.458,,0.62
Cleveland Buckner,1962,6.435483870967742,0.6290322580645161,3.806451612903226,,,0.431,0.431,0.431,,0.624
Ed Burton,1962,1.875,0.125,0.625,,,0.5,0.5,0.5,,0.25
Donnie Butcher,1962,2.9361702127659575,1.0851063829787233,1.6808510638297873,,,0.31,0.31,0.31,,0.609
Al Butler,1962,14.016949152542374,3.4745762711864407,5.711864406779661,,,0.463,0.463,0.463,,0.709
Howie Carl,1962,5.483870967741935,1.8387096774193548,1.2580645161290323,,,0.333,0.333,0.333,,0.706
Jimmy Darrow,1962,2.4,1.2,1.4,,,0.2,0.2,0.2,,0.857
Johnny Egan,1962,5.517241379310345,1.7586206896551724,1.4827586206896552,,,0.425,0.425,0.425,,0.762
